location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
Shek Kong,2023,11,3,4.6,100,24.8,82,0,0,Green
Shek Kong,2023,11,4,4.5,100,25.1,78,0,0,Green
Shek Kong,2023,11,5,4,100,25.1,82,0,0,Green
Shek Kong,2023,11,6,6.1,100,25.4,74,0,0,Green
Shek Kong,2023,11,7,7.9,90,24.2,72,0,0,Green
Shek Kong,2023,11,8,16.4,90,25.2,76,0,0,Green
Shek Kong,2023,11,9,14.9,80,25.6,81,0,0,Green
Shek Kong,2023,11,10,6.1,100,26.5,84,0,0,Green
Shek Kong,2023,11,11,11.8,90,24.7,89,9,0,Green
Shek Kong,2023,11,12,11.9,50,23.4,77,0.5,0,Green
Shek Kong,2023,11,13,12.3,50,20.2,69,0,0,Green
Shek Kong,2023,11,14,9.5,60,19.3,70,0,0,Green
Shek Kong,2023,11,15,10,70,21,75,0,0,Green
Shek Kong,2023,11,16,8.8,50,19.8,74,0,0,Green
Shek Kong,2023,11,17,12.5,50,17.3,42,0,0,Green
Shek Kong,2023,11,18,5.1,100,16.6,53,0,0,Green
Shek Kong,2023,11,19,3.7,90,18.3,67,0,0,Green
Shek Kong,2023,11,20,4.6,100,18.5,71,0,0,Green
Shek Kong,2023,11,21,5.5,90,19.9,75,0,0,Green
Shek Kong,2023,11,22,2.8,100,20.2,81,0,0,Green
Shek Kong,2023,11,23,2.5,100,20.8,82,0,0,Green
Shek Kong,2023,11,24,10.2,100,21.4,74,0,0,Green
Shek Kong,2023,11,25,10.3,100,21.6,64,0,0,Green
Shek Kong,2023,11,26,5.4,20,20.8,71,0,0,Green
Shek Kong,2023,11,27,3.7,170,20.3,75,0,0,Green
Shek Kong,2023,11,28,7.4,90,21.8,63,0,0,Green
Shek Kong,2023,11,29,9.8,90,22.6,72,0,0,Green
Shek Kong,2023,11,30,6.2,90,22.8,78,0,0,Green
Shek Kong,2023,12,1,12.7,50,20.3,68,0,0,Green
Shek Kong,2023,12,2,7.3,60,19.1,68,0,0,Green
Shek Kong,2023,12,3,7.3,70,21.2,70,0,0,Green
Shek Kong,2023,12,4,5.8,70,21.6,72,0,0,Green
Shek Kong,2023,12,5,4.4,60,21,75,0,0,Green
Shek Kong,2023,12,6,6.1,60,20.1,72,0,0,Green
Shek Kong,2023,12,7,4.4,100,18.3,56,0,0,Green
Shek Kong,2023,12,8,4.6,110,19.2,70,0,0,Green
Shek Kong,2023,12,9,4.5,100,22.5,82,0,0,Green
Shek Kong,2023,12,10,7,100,23.8,80,0,0,Green
Shek Kong,2023,12,11,2.8,110,24.3,83,0,0,Green
Shek Kong,2023,12,12,7.5,40,23.6,82,1,0,Green
Shek Kong,2023,12,13,12,90,22.3,84,0.5,0,Green
Shek Kong,2023,12,14,10.2,80,23.8,79,0,0,Green
Shek Kong,2023,12,15,5,100,24.5,81,0,0,Green
Shek Kong,2023,12,16,16.1,50,16.7,71,4,0,Green
Shek Kong,2023,12,17,14.2,50,11,69,0,0,Green
Shek Kong,2023,12,18,6.4,70,14.8,77,0,0,Green
Shek Kong,2023,12,19,8.5,70,14.9,75,0,0,Green
Shek Kong,2023,12,20,15.2,60,11.8,63,0,0,Green
Shek Kong,2023,12,21,18,50,9.6,63,0,0,Green
Shek Kong,2023,12,22,12,60,9.3,44,0,0,Green
Shek Kong,2023,12,23,11,60,9.9,51,0,0,Green
Shek Kong,2023,12,24,11.2,70,11.6,50,0,0,Green
Shek Kong,2023,12,25,9,70,13,46,0,0,Green
Shek Kong,2023,12,26,2.4,50,14.6,64,0,0,Green
Shek Kong,2023,12,27,2.5,110,17.5,68,0,0,Green
Shek Kong,2023,12,28,4,90,19.8,71,0,0,Green
Shek Kong,2023,12,29,7.1,90,18.7,80,0,0,Green
Shek Kong,2023,12,30,3.1,300,19.4,80,0,0,Green
Shek Kong,2023,12,31,5.8,100,21.3,75,0,0,Green
Shek Kong,2024,1,1,16.6,90,20.8,69,0,0,Green
Shek Kong,2024,1,2,12.6,90,18.6,74,0,0,Green
Shek Kong,2024,1,3,9.5,60,18.1,66,0,0,Green
Shek Kong,2024,1,4,6.8,90,15.5,68,0,0,Green
Shek Kong,2024,1,5,2.5,100,17.6,80,0,0,Green
Shek Kong,2024,1,6,2.4,100,18.9,80,0,0,Green
Shek Kong,2024,1,7,12.1,90,19.6,71,0,0,Green
Shek Kong,2024,1,8,11.2,90,19.8,68,0,0,Green
Shek Kong,2024,1,9,4.1,100,20.8,76,0,0,Green
Shek Kong,2024,1,10,9.2,40,19.7,67,0,0,Green
Shek Kong,2024,1,11,7.2,100,18.6,66,0,0,Green
Shek Kong,2024,1,12,3.4,120,17.9,78,0,0,Green
Shek Kong,2024,1,13,7.3,80,18.8,55,0,0,Green
Shek Kong,2024,1,14,7.6,100,20.4,59,0,0,Green
Shek Kong,2024,1,15,12.9,90,19.8,71,0,0,Green
Shek Kong,2024,1,16,16.2,90,19.2,71,0,0,Green
Shek Kong,2024,1,17,6.7,80,18.8,74,0,0,Green
Shek Kong,2024,1,18,7.3,90,20.7,77,0,0,Green
Shek Kong,2024,1,19,8.2,90,20,81,0,0,Green
Shek Kong,2024,1,20,4.5,330,20.3,79,0,0,Green
Shek Kong,2024,1,21,12,60,17.5,65,0,0,Green
Shek Kong,2024,1,22,14.9,50,13.2,70,0,0,Green
Shek Kong,2024,1,23,17.1,60,6.3,74,3,0,Green
Shek Kong,2024,1,24,13.5,50,7.4,55,0,0,Green
Shek Kong,2024,1,25,10,60,11.2,50,0,0,Green
Shek Kong,2024,1,26,8.4,50,14,55,0,0,Green
Shek Kong,2024,1,27,10.5,60,14,63,0.5,0,Green
Shek Kong,2024,1,28,10.9,60,11.7,84,1.5,0,Green
Shek Kong,2024,1,29,4.8,70,14.8,82,0,0,Green
Shek Kong,2024,1,30,3.6,100,18.8,88,0,0,Green
Shek Kong,2024,1,31,7.4,100,20.8,88,0,0,Green
Shek Kong,2024,2,1,4.1,100,22.3,87,0,0,Green
Shek Kong,2024,2,2,8.6,80,22.3,84,0,0,Green
Shek Kong,2024,2,3,13.3,90,21.5,80,0,0,Green
Shek Kong,2024,2,4,6.4,100,21.1,87,0,0,Green
Shek Kong,2024,2,5,5.6,100,20.7,84,0,0,Green
Shek Kong,2024,2,6,14.6,80,20.5,81,0,0,Green
Shek Kong,2024,2,7,9.5,60,15.8,91,0.5,0,Green
Shek Kong,2024,2,8,12.4,60,10.3,86,2,0,Green
Shek Kong,2024,2,9,11.3,60,11.2,77,2,0,Green
Shek Kong,2024,2,10,7,40,14,67,0,0,Green
Shek Kong,2024,2,11,4.9,90,15.7,60,0,0,Green
Shek Kong,2024,2,12,12.2,90,18.1,44,0,0,Green
Shek Kong,2024,2,13,8.5,90,19.3,73,0,0,Green
Shek Kong,2024,2,14,4.4,100,19.5,82,0,0,Green
Shek Kong,2024,2,15,4,110,21.6,74,0,0,Green
Shek Kong,2024,2,16,12.4,90,19.7,79,0,0,Green
Shek Kong,2024,2,17,9.9,80,20.5,77,0,0,Green
Shek Kong,2024,2,18,5.1,90,23,78,0,0,Green
Shek Kong,2024,2,19,3.9,180,23.4,82,0,0,Green
Shek Kong,2024,2,20,6.4,170,25.4,78,0,0,Green
Shek Kong,2024,2,21,5.6,230,25.1,78,0,0,Green
Shek Kong,2024,2,22,3.7,90,23.9,82,0,0,Green
Shek Kong,2024,2,23,9.4,50,19.7,80,0,0,Green
Shek Kong,2024,2,24,12.4,60,17.1,71,0,0,Green
Shek Kong,2024,2,25,12.3,60,15.1,69,0,0,Green
Shek Kong,2024,2,26,8.2,60,16.9,70,0,0,Green
Shek Kong,2024,2,27,9,60,16.9,65,0,0,Green
Shek Kong,2024,2,28,12.3,80,18.6,82,0,0,Green
Shek Kong,2024,2,29,7.3,290,17.2,86,0,0,Green
Shek Kong,2024,3,1,14.9,60,11.4,72,0,0,Green
Shek Kong,2024,3,2,11.2,60,10.8,75,2,0,Green
Shek Kong,2024,3,3,7.1,90,16.3,80,0,0,Green
Shek Kong,2024,3,4,14.2,160,22.2,82,0,0,Green
Shek Kong,2024,3,5,7.9,200,25.4,84,1.5,0,Green
Shek Kong,2024,3,6,5.8,60,23.1,83,0,0,Green
Shek Kong,2024,3,7,8.9,50,17.5,74,1,0,Green
Shek Kong,2024,3,8,12.7,90,18.8,63,0,0,Green
Shek Kong,2024,3,9,15.2,90,16.4,73,1.5,0,Green
Shek Kong,2024,3,10,15.5,80,15.8,87,4,0,Green
Shek Kong,2024,3,11,7.6,60,16.8,95,12,0,Green
Shek Kong,2024,3,12,8.9,80,18.6,65,0.5,0,Green
Shek Kong,2024,3,13,13,70,19.2,65,0,0,Green
Shek Kong,2024,3,14,13.9,70,21,71,0,0,Green
Shek Kong,2024,3,15,13.7,70,21.2,80,0,0,Green
Shek Kong,2024,3,16,7.2,100,21.9,87,0,0,Green
Shek Kong,2024,3,17,3.1,100,23,85,0,0,Green
Shek Kong,2024,3,18,7.1,100,21.7,88,0,0,Green
Shek Kong,2024,3,19,8.3,50,20.5,73,0.5,0,Green
Shek Kong,2024,3,20,12,90,20.6,53,0,0,Green
Shek Kong,2024,3,21,13.7,90,21.1,59,0,0,Green
Shek Kong,2024,3,22,6.5,170,23.6,75,0,0,Green
Shek Kong,2024,3,23,6.1,170,25.4,77,0,0,Green
Shek Kong,2024,3,24,6.5,180,26.8,73,0,0,Green
Shek Kong,2024,3,25,4.4,230,25.8,79,0,0,Green
Shek Kong,2024,3,26,6.2,90,26.1,77,0,0,Green
Shek Kong,2024,3,27,16.1,90,23,80,0,0,Green
Shek Kong,2024,3,28,4.4,80,24.8,80,0,0,Green
Shek Kong,2024,3,29,3.8,270,25.8,79,0,0,Green
Shek Kong,2024,3,30,5.6,180,26.6,78,0,0,Green
Shek Kong,2024,3,31,6.1,210,27.2,86,0,0,Green
