_id,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color,location
664020efaa38843775c1764d,2022,10,2,18.9,100,29.9,73,0,0,Green,CLK
664020efaa38843775c1764e,2022,10,3,10.3,110,30,68,0,0,Green,CLK
664020efaa38843775c1764f,2022,10,4,9.1,70,29.4,69,0,0,Green,CLK
664020efaa38843775c17650,2022,10,5,18.6,100,30,65,0,0,Green,CLK
664020efaa38843775c17651,2022,10,6,17.6,90,29.6,66,0,0,Green,CLK
664020efaa38843775c17652,2022,10,7,15.2,90,29.4,68,5.6,0,Green,CLK
664020efaa38843775c17653,2022,10,8,13.6,60,27.7,66,0,0,Green,CLK
664020efaa38843775c17654,2022,10,9,14.3,60,28,62,0.2,0,Green,CLK
664020efaa38843775c17655,2022,10,10,18.5,10,24.7,43,0,0,Green,CLK
664020efaa38843775c17656,2022,10,11,12,40,24.1,36,0,0,Green,CLK
664020efaa38843775c17657,2022,10,12,14,40,25.2,38,0,0,Green,CLK
664020efaa38843775c17658,2022,10,13,13.6,60,26.5,47,0,0,Green,CLK
664020efaa38843775c17659,2022,10,14,13.1,50,27.1,58,0,0,Green,CLK
664020efaa38843775c1765a,2022,10,15,14.2,40,27.6,47,0,0,Green,CLK
664020efaa38843775c1765b,2022,10,16,17.6,360,28.6,40,0,0,Green,CLK
664020efaa38843775c1765c,2022,10,17,24.5,10,27.7,38,0.4,0,Green,CLK
664020efaa38843775c1765d,2022,10,18,22.5,40,20.8,63,21.1,0,Green,CLK
664020efaa38843775c1765e,2022,10,19,16.6,40,23.4,43,0,0,Green,CLK
664020efaa38843775c1765f,2022,10,20,21.8,80,25.3,56,0,0,Green,CLK
664020efaa38843775c17660,2022,10,21,16.3,80,25.8,61,0,0,Green,CLK
664020efaa38843775c17661,2022,10,22,11.2,100,26.8,60,0,0,Green,CLK
664020efaa38843775c17662,2022,10,23,14.4,100,27,63,Trace,0,Green,CLK
664020efaa38843775c17663,2022,10,24,21.5,100,26,61,0,0,Green,CLK
664020efaa38843775c17664,2022,10,25,26.5,100,24.6,57,0,0,Green,CLK
664020efaa38843775c17665,2022,10,26,18.4,90,24.6,58,0,0,Green,CLK
664020efaa38843775c17666,2022,10,27,17.1,100,25.3,63,0,0,Green,CLK
664020efaa38843775c17667,2022,10,28,16.4,100,25.9,62,0,0,Green,CLK
664020efaa38843775c17668,2022,10,29,15.4,30,26.5,57,0,0,Green,CLK
664020efaa38843775c17669,2022,10,30,17.7,40,25.8,51,0,0,Green,CLK
664020efaa38843775c1766a,2022,10,31,23.7,10,25.7,46,0,0,Green,CLK
664020efaa38843775c1766b,2022,11,1,21.7,10,22.4,60,15.4,0,Green,CLK
664020efaa38843775c1766c,2022,11,2,19.1,360,19.9,85,18.5,0,Green,CLK
664020efaa38843775c1766d,2022,11,3,20.6,100,22.7,86,21.6,60,Amber,CLK
664020efaa38843775c1766e,2022,11,4,17.4,90,23.4,82,1.8,0,Green,CLK
664020efaa38843775c1766f,2022,11,5,13.8,40,21.3,77,Trace,0,Green,CLK
664020efaa38843775c17670,2022,11,6,9.8,50,20.2,86,9.4,0,Green,CLK
664020efaa38843775c17671,2022,11,7,9.2,40,21,85,9.8,0,Green,CLK
664020efaa38843775c17672,2022,11,8,9.2,50,21.9,86,2.9,0,Green,CLK
664020efaa38843775c17673,2022,11,9,9,60,24.1,76,0,0,Green,CLK
664020efaa38843775c17674,2022,11,10,12.3,80,25,74,0,0,Green,CLK
664020efaa38843775c17675,2022,11,11,13.6,90,25.4,73,0,0,Green,CLK
664020efaa38843775c17676,2022,11,12,8.9,50,24.9,75,0,0,Green,CLK
664020efaa38843775c17677,2022,11,13,9.2,50,25.3,75,0,0,Green,CLK
664020efaa38843775c17678,2022,11,14,17.4,90,25,71,0,0,Green,CLK
664020efaa38843775c17679,2022,11,15,13.2,80,25.6,69,0,0,Green,CLK
664020efaa38843775c1767a,2022,11,16,23.1,90,25.2,71,Trace,0,Green,CLK
664020efaa38843775c1767b,2022,11,17,14.9,80,25.3,73,0,0,Green,CLK
664020efaa38843775c1767c,2022,11,18,13.9,40,25.2,74,0,0,Green,CLK
664020efaa38843775c1767d,2022,11,19,11,80,26.1,68,0,0,Green,CLK
664020efaa38843775c1767e,2022,11,20,13.1,60,25.2,72,0,0,Green,CLK
664020efaa38843775c1767f,2022,11,21,21,90,24.6,72,Trace,0,Green,CLK
664020efaa38843775c17680,2022,11,22,24.3,80,24.5,79,0.2,0,Green,CLK
664020efaa38843775c17681,2022,11,23,19.8,80,24.3,85,0.3,0,Green,CLK
664020efaa38843775c17682,2022,11,24,22.9,80,22.8,87,2,0,Green,CLK
664020efaa38843775c17683,2022,11,25,16.9,70,23.4,85,1.2,0,Green,CLK
664020efaa38843775c17684,2022,11,26,11,50,23.1,84,0.1,0,Green,CLK
664020efaa38843775c17685,2022,11,27,24,80,24.6,82,0.3,0,Green,CLK
664020efaa38843775c17686,2022,11,28,12.7,140,26.8,80,0.4,0,Green,CLK
664020efaa38843775c17687,2022,11,29,12.3,70,26.7,75,0,0,Green,CLK
664020efaa38843775c17688,2022,11,30,12.1,30,22.1,77,0.2,0,Green,CLK
664020efaa38843775c17689,2022,12,1,15,360,15.2,68,Trace,0,Green,CLK
664020efaa38843775c1768a,2022,12,2,14.1,360,14.7,65,Trace,0,Green,CLK
664020efaa38843775c1768b,2022,12,3,11.6,360,18.1,69,0,0,Green,CLK
664020efaa38843775c1768c,2022,12,4,13.8,330,19.9,73,Trace,0,Green,CLK
664020efaa38843775c1768d,2022,12,5,17.5,360,16.7,64,0,0,Green,CLK
664020efaa38843775c1768e,2022,12,6,14.1,360,15.8,62,0,0,Green,CLK
664020efaa38843775c1768f,2022,12,7,13,310,17.9,64,0,0,Green,CLK
664020efaa38843775c17690,2022,12,8,10.8,320,19.3,66,0,0,Green,CLK
664020efaa38843775c17691,2022,12,9,13,350,19.3,63,0,0,Green,CLK
664020efaa38843775c17692,2022,12,10,15.2,20,18.3,55,0,0,Green,CLK
664020efaa38843775c17693,2022,12,11,15.4,360,16.3,54,0,0,Green,CLK
664020efaa38843775c17694,2022,12,12,16.9,360,16,56,Trace,0,Green,CLK
664020efaa38843775c17695,2022,12,13,12.8,360,13.8,65,4.3,0,Green,CLK
664020efaa38843775c17696,2022,12,14,12.9,20,12.1,86,8.5,0,Green,CLK
664020efaa38843775c17697,2022,12,15,9.3,40,13.8,89,3.8,0,Green,CLK
664020efaa38843775c17698,2022,12,16,10.1,340,16,91,14.2,0,Green,CLK
664020efaa38843775c17699,2022,12,17,23,10,13.1,59,9.8,0,Green,CLK
664020efaa38843775c1769a,2022,12,18,18.3,30,12.4,20,Trace,0,Green,CLK
664020efaa38843775c1769b,2022,12,19,13,40,13.5,38,0,0,Green,CLK
664020efaa38843775c1769c,2022,12,20,13.7,80,17.3,57,0,0,Green,CLK
664020efaa38843775c1769d,2022,12,21,12.9,360,17.5,44,Trace,0,Green,CLK
664020efaa38843775c1769e,2022,12,22,12.3,30,17.5,27,0,0,Green,CLK
664020efaa38843775c1769f,2022,12,23,11.1,50,16.7,31,0,0,Green,CLK
664020efaa38843775c176a0,2022,12,24,10.3,50,16.4,39,0,0,Green,CLK
664020efaa38843775c176a1,2022,12,25,9.8,100,16,50,0,0,Green,CLK
664020efaa38843775c176a2,2022,12,26,12.4,80,16.6,59,0,0,Green,CLK
664020efaa38843775c176a3,2022,12,27,12.8,70,17.2,63,0,0,Green,CLK
664020efaa38843775c176a4,2022,12,28,11.6,70,17.6,62,0,0,Green,CLK
664020efaa38843775c176a5,2022,12,29,13.4,40,16.2,51,Trace,0,Green,CLK
664020efaa38843775c176a6,2022,12,30,13.8,20,14.3,56,0,0,Green,CLK
664020efaa38843775c176a7,2022,12,31,13.2,10,14.6,59,0,0,Green,CLK
664020efaa38843775c176a8,2023,1,1,12,40,15.8,60,0,0,Green,CLK
664020efaa38843775c176a9,2023,1,2,12.7,40,18.2,59,Trace,0,Green,CLK
664020efaa38843775c176aa,2023,1,3,12.4,40,16.6,66,Trace,0,Green,CLK
664020efaa38843775c176ab,2023,1,4,10.9,40,16.9,67,Trace,0,Green,CLK
664020efaa38843775c176ac,2023,1,5,9.7,60,18.9,70,Trace,0,Green,CLK
664020efaa38843775c176ad,2023,1,6,12.3,50,20.4,56,0,0,Green,CLK
664020efaa38843775c176ae,2023,1,7,12.9,40,19.6,48,0,0,Green,CLK
664020efaa38843775c176af,2023,1,8,14.5,90,19.5,49,Trace,0,Green,CLK
664020efaa38843775c176b0,2023,1,9,12.5,320,19,72,Trace,0,Green,CLK
664020efaa38843775c176b1,2023,1,10,9,50,18,89,5.6,0,Green,CLK
664020efaa38843775c176b2,2023,1,11,13.6,90,18.8,82,2.7,0,Green,CLK
664020efaa38843775c176b3,2023,1,12,26.8,90,20.2,82,Trace,0,Green,CLK
664020efaa38843775c176b4,2023,1,13,13.3,200,23,87,1.2,0,Green,CLK
664020efaa38843775c176b5,2023,1,14,9.9,60,23.1,86,0.1,0,Green,CLK
664020efaa38843775c176b6,2023,1,15,18.2,310,17.3,75,Trace,0,Green,CLK
664020efaa38843775c176b7,2023,1,16,13.8,10,11.6,57,0,0,Green,CLK
664020efaa38843775c176b8,2023,1,17,12.8,340,11.7,66,Trace,0,Green,CLK
664020efaa38843775c176b9,2023,1,18,13,10,13.6,49,0,0,Green,CLK
664020efaa38843775c176ba,2023,1,19,9,320,15.5,54,0,0,Green,CLK
664020efaa38843775c176bb,2023,1,20,9.8,40,17.1,53,Trace,0,Green,CLK
664020efaa38843775c176bc,2023,1,21,18.4,90,17.7,72,Trace,0,Green,CLK
664020efaa38843775c176bd,2023,1,22,11.3,60,19.5,75,Trace,0,Green,CLK
664020efaa38843775c176be,2023,1,23,7.3,260,19,81,0,0,Green,CLK
664020efaa38843775c176bf,2023,1,24,25.3,360,15.4,43,Trace,0,Green,CLK
664020efaa38843775c176c0,2023,1,25,13.7,40,12.2,42,0,0,Green,CLK
664020efaa38843775c176c1,2023,1,26,10.1,50,15.7,60,0,0,Green,CLK
664020efaa38843775c176c2,2023,1,27,17.9,360,15.5,40,Trace,0,Green,CLK
664020efaa38843775c176c3,2023,1,28,15.8,30,13.1,19,0,0,Green,CLK
664020efaa38843775c176c4,2023,1,29,13.3,310,12.7,25,0,0,Green,CLK
664020efaa38843775c176c5,2023,1,30,9.1,50,14.8,36,0,0,Green,CLK
664020efaa38843775c176c6,2023,1,31,15.2,80,17.8,55,0,0,Green,CLK
664020efaa38843775c176c7,2023,2,1,14,60,20.9,70,0,0,Green,CLK
664020efaa38843775c176c8,2023,2,2,20.9,90,20.2,72,0,0,Green,CLK
664020efaa38843775c176c9,2023,2,3,16.3,90,19,68,Trace,0,Green,CLK
664020efaa38843775c176ca,2023,2,4,20.8,90,18.5,74,0.1,0,Green,CLK
664020efaa38843775c176cb,2023,2,5,15,80,18.8,77,Trace,0,Green,CLK
664020efaa38843775c176cc,2023,2,6,8.7,80,20,80,Trace,0,Green,CLK
664020efaa38843775c176cd,2023,2,7,10.1,50,21.4,78,Trace,0,Green,CLK
664020efaa38843775c176ce,2023,2,8,21.3,80,19.4,78,Trace,0,Green,CLK
664020efaa38843775c176cf,2023,2,9,18.9,80,20.6,76,Trace,0,Green,CLK
664020efaa38843775c176d0,2023,2,10,9.4,70,21.7,81,Trace,0,Green,CLK
664020efaa38843775c176d1,2023,2,11,25.3,80,20.7,83,Trace,0,Green,CLK
664020efaa38843775c176d2,2023,2,12,23.8,90,22.4,83,Trace,0,Green,CLK
664020efaa38843775c176d3,2023,2,13,14.8,70,23.8,77,Trace,0,Green,CLK
664020efaa38843775c176d4,2023,2,14,18.3,10,17.7,62,Trace,0,Green,CLK
664020efaa38843775c176d5,2023,2,15,14.9,30,15.9,52,0,0,Green,CLK
664020efaa38843775c176d6,2023,2,16,13.9,50,16.7,53,0,0,Green,CLK
664020efaa38843775c176d7,2023,2,17,13.5,70,19,62,0,0,Green,CLK
664020efaa38843775c176d8,2023,2,18,9.9,100,21.6,60,Trace,0,Green,CLK
664020efaa38843775c176d9,2023,2,19,10.4,50,23.3,61,0,0,Green,CLK
664020efaa38843775c176da,2023,2,20,15.4,90,20.4,55,Trace,0,Green,CLK
664020efaa38843775c176db,2023,2,21,21.8,90,18.4,58,Trace,0,Green,CLK
664020efaa38843775c176dc,2023,2,22,18,80,17.3,56,0,0,Green,CLK
664020efaa38843775c176dd,2023,2,23,15.3,80,18.5,62,0,0,Green,CLK
664020efaa38843775c176de,2023,2,24,15.9,310,20.5,59,0,0,Green,CLK
664020efaa38843775c176df,2023,2,25,16.5,40,17,47,0,0,Green,CLK
664020efaa38843775c176e0,2023,2,26,15.1,30,16.7,51,0,0,Green,CLK
664020efaa38843775c176e1,2023,2,27,18.5,90,16.8,53,0,0,Green,CLK
664020efaa38843775c176e2,2023,2,28,15.7,90,17.9,64,0,0,Green,CLK
664020efaa38843775c176e3,2023,3,1,8.3,60,19.8,62,0,0,Green,CLK
664020efaa38843775c176e4,2023,3,2,17.3,90,20.4,61,0,0,Green,CLK
664020efaa38843775c176e5,2023,3,3,18.7,90,19.3,46,0,0,Green,CLK
664020efaa38843775c176e6,2023,3,4,12.8,70,19.8,59,0,0,Green,CLK
664020efaa38843775c176e7,2023,3,5,16.5,90,20.5,48,0,0,Green,CLK
664020efaa38843775c176e8,2023,3,6,20,90,20.6,41,0,0,Green,CLK
664020efaa38843775c176e9,2023,3,7,14.1,80,20.9,44,0,0,Green,CLK
664020efaa38843775c176ea,2023,3,8,10.2,60,21.6,70,0,0,Green,CLK
664020efaa38843775c176eb,2023,3,9,7.5,260,22.8,64,0,0,Green,CLK
664020efaa38843775c176ec,2023,3,10,17.6,90,23.2,57,0,0,Green,CLK
664020efaa38843775c176ed,2023,3,11,14.2,70,22.7,63,0,0,Green,CLK
664020efaa38843775c176ee,2023,3,12,11.5,20,22.8,66,0,0,Green,CLK
664020efaa38843775c176ef,2023,3,13,11.1,40,20.3,52,0,0,Green,CLK
664020efaa38843775c176f0,2023,3,14,15.4,90,20,68,0,0,Green,CLK
664020efaa38843775c176f1,2023,3,15,13.1,70,21.4,70,0,0,Green,CLK
664020efaa38843775c176f2,2023,3,16,15.9,90,22.5,61,0,0,Green,CLK
664020efaa38843775c176f3,2023,3,17,15.6,80,22.7,74,0,0,Green,CLK
664020efaa38843775c176f4,2023,3,18,12.8,260,22.8,73,0,0,Green,CLK
664020efaa38843775c176f5,2023,3,19,24.8,90,21.6,79,Trace,0,Green,CLK
664020efaa38843775c176f6,2023,3,20,20,80,23.3,77,0,0,Green,CLK
664020efaa38843775c176f7,2023,3,21,14.3,140,24.5,77,0,0,Green,CLK
664020efaa38843775c176f8,2023,3,22,16.5,190,25.1,79,Trace,0,Green,CLK
664020efaa38843775c176f9,2023,3,23,15.5,200,25.5,75,Trace,0,Green,CLK
664020efaa38843775c176fa,2023,3,24,15.3,150,25.7,74,Trace,0,Green,CLK
664020efaa38843775c176fb,2023,3,25,20.9,100,23.8,85,23,180,Amber,CLK
664020efaa38843775c176fc,2023,3,26,12.5,50,20.9,87,8.2,0,Green,CLK
664020efaa38843775c176fd,2023,3,27,17.7,40,18.7,84,10,0,Green,CLK
664020efaa38843775c176fe,2023,3,28,12.8,80,18.6,82,Trace,0,Green,CLK
664020efaa38843775c176ff,2023,3,29,19.7,90,20.8,79,Trace,0,Green,CLK
664020efaa38843775c17700,2023,3,30,12.8,90,21.1,87,Trace,0,Green,CLK
664020efaa38843775c17701,2023,3,31,20.5,90,21.1,87,0.2,0,Green,CLK
664020efaa38843775c17702,2023,4,1,20.3,80,21.3,83,Trace,0,Green,CLK
664020efaa38843775c17703,2023,4,2,20.4,90,22.1,85,2.3,0,Green,CLK
664020efaa38843775c17704,2023,4,3,29.6,100,21.9,85,Trace,0,Green,CLK
664020efaa38843775c17705,2023,4,4,20.5,140,24.7,83,0.5,0,Green,CLK
664020efaa38843775c17706,2023,4,5,17.3,130,25.9,84,1.5,0,Green,CLK
664020efaa38843775c17707,2023,4,6,14.4,150,25.4,82,14.2,0,Green,CLK
664020efaa38843775c17708,2023,4,7,12.8,330,21.7,68,4.1,0,Green,CLK
664020efaa38843775c17709,2023,4,8,14.3,60,21.2,65,Trace,0,Green,CLK
664020efaa38843775c1770a,2023,4,9,11.5,80,20.4,63,0.1,0,Green,CLK
664020efaa38843775c1770b,2023,4,10,18,80,22.6,72,0,0,Green,CLK
664020efaa38843775c1770c,2023,4,11,15,90,25,71,0,0,Green,CLK
664020efaa38843775c1770d,2023,4,12,10.5,260,25,71,0,0,Green,CLK
664020efaa38843775c1770e,2023,4,13,20.5,90,24.5,72,0,0,Green,CLK
664020efaa38843775c1770f,2023,4,14,12.3,70,25.2,77,Trace,0,Green,CLK
664020efaa38843775c17710,2023,4,15,9.7,310,26.6,73,0,0,Green,CLK
664020efaa38843775c17711,2023,4,16,10.6,270,27,64,0,0,Green,CLK
664020efaa38843775c17712,2023,4,17,15.9,90,26.6,72,0,0,Green,CLK
664020efaa38843775c17713,2023,4,18,15.1,140,26.9,79,Trace,0,Green,CLK
664020efaa38843775c17714,2023,4,19,16.1,200,26.1,78,34.4,120,Amber,CLK
664020efaa38843775c17715,2023,4,20,12.3,90,25,89,7.1,0,Green,CLK
664020efaa38843775c17716,2023,4,21,20.5,90,24.7,85,30.9,270,Amber,CLK
664020efaa38843775c17717,2023,4,22,32.8,90,24.2,83,Trace,0,Green,CLK
664020efaa38843775c17718,2023,4,23,28.3,90,24.4,84,Trace,0,Green,CLK
664020efaa38843775c17719,2023,4,24,17.3,80,24.3,84,2.7,60,Amber,CLK
664020efaa38843775c1771a,2023,4,25,17.8,320,21.5,86,0.6,0,Green,CLK
664020efaa38843775c1771b,2023,4,26,13.8,360,21.5,68,0,0,Green,CLK
664020efaa38843775c1771c,2023,4,27,24.8,90,23.6,73,Trace,0,Green,CLK
664020efaa38843775c1771d,2023,4,28,16.7,80,25.4,77,Trace,0,Green,CLK
664020efaa38843775c1771e,2023,4,29,12.1,70,25.8,77,0.1,0,Green,CLK
664020efaa38843775c1771f,2023,4,30,12.7,320,24.6,66,0,0,Green,CLK
664020efaa38843775c17720,2023,5,1,22.5,100,25,71,Trace,0,Green,CLK
664020efaa38843775c17721,2023,5,2,21.9,90,24.9,68,0,0,Green,CLK
664020efaa38843775c17722,2023,5,3,16.2,90,26.6,77,Trace,0,Green,CLK
664020efaa38843775c17723,2023,5,4,16.7,100,27.8,74,0,0,Green,CLK
664020efaa38843775c17724,2023,5,5,15.6,140,27.9,74,0,0,Green,CLK
664020efaa38843775c17725,2023,5,6,17,200,28.8,75,Trace,0,Green,CLK
664020efaa38843775c17726,2023,5,7,11.8,200,26.8,81,54.5,185,Red,CLK
664020efaa38843775c17727,2023,5,8,13.3,40,23,83,13.7,0,Green,CLK
664020efaa38843775c17728,2023,5,9,21.1,90,24.3,73,Trace,0,Green,CLK
664020efaa38843775c17729,2023,5,10,24.5,90,24.6,63,Trace,0,Green,CLK
664020efaa38843775c1772a,2023,5,11,18.7,80,24.3,72,Trace,0,Green,CLK
664020efaa38843775c1772b,2023,5,12,9.9,30,24.1,76,5.6,0,Green,CLK
664020efaa38843775c1772c,2023,5,13,7.2,40,22.8,86,11.2,0,Green,CLK
664020efaa38843775c1772d,2023,5,14,10,70,21.4,89,47.6,0,Green,CLK
664020efaa38843775c1772e,2023,5,15,9,70,24.8,79,0,0,Green,CLK
664020efaa38843775c1772f,2023,5,16,11.9,100,26.2,78,0,0,Green,CLK
664020efaa38843775c17730,2023,5,17,17.5,210,27.9,81,37.1,110,Amber,CLK
664020efaa38843775c17731,2023,5,18,13.1,220,29.7,76,0,0,Green,CLK
664020efaa38843775c17732,2023,5,19,11.5,140,29.7,74,0,0,Green,CLK
664020efaa38843775c17733,2023,5,20,13,150,30,75,Trace,0,Green,CLK
664020efaa38843775c17734,2023,5,21,16.8,200,30.1,73,3.5,0,Green,CLK
664020efaa38843775c17735,2023,5,22,15.7,210,30.3,71,Trace,0,Green,CLK
664020efaa38843775c17736,2023,5,23,19.5,100,27.6,80,21,255,Amber,CLK
664020efaa38843775c17737,2023,5,24,24.2,90,26.2,81,0.8,0,Green,CLK
664020efaa38843775c17738,2023,5,25,24.3,90,27.6,81,0,0,Green,CLK
664020efaa38843775c17739,2023,5,26,20.8,100,29.1,77,Trace,0,Green,CLK
664020efaa38843775c1773a,2023,5,27,18.1,100,29.5,72,0,0,Green,CLK
664020efaa38843775c1773b,2023,5,28,13,90,29,71,0,0,Green,CLK
664020efaa38843775c1773c,2023,5,29,12.3,240,29.6,64,0,0,Green,CLK
664020efaa38843775c1773d,2023,5,30,9.7,230,32.3,65,0,0,Green,CLK
664020efaa38843775c1773e,2023,5,31,11,240,33.3,65,0,0,Green,CLK
664020efaa38843775c1773f,2023,6,1,9.3,230,29.2,77,19.1,165,Amber,CLK
664020efaa38843775c17740,2023,6,2,10.8,240,31,70,0,0,Green,CLK
664020efaa38843775c17741,2023,6,3,12,150,30.8,73,0,0,Green,CLK
664020efaa38843775c17742,2023,6,4,19.9,100,30.7,72,Trace,0,Green,CLK
664020efaa38843775c17743,2023,6,5,21.3,100,30.4,72,5.7,0,Green,CLK
664020efaa38843775c17744,2023,6,6,14.1,90,28.4,84,42.3,195,Amber,CLK
664020efaa38843775c17745,2023,6,7,13.9,150,29.5,77,3.4,0,Green,CLK
664020efaa38843775c17746,2023,6,8,13,150,29.3,79,16.2,0,Green,CLK
664020efaa38843775c17747,2023,6,9,8.9,70,28.8,81,13.8,0,Green,CLK
664020efaa38843775c17748,2023,6,10,8.7,240,29.4,78,27.8,75,Amber,CLK
664020efaa38843775c17749,2023,6,11,9.4,90,29.8,77,0.2,0,Green,CLK
664020efaa38843775c1774a,2023,6,12,13,100,30.4,73,4.7,0,Green,CLK
664020efaa38843775c1774b,2023,6,13,10.1,230,29.9,76,45.9,420,Amber,CLK
664020efaa38843775c1774c,2023,6,14,8.2,80,28.1,84,38.7,380,Amber,CLK
664020efaa38843775c1774d,2023,6,15,8.9,40,27.8,85,22.8,0,Green,CLK
664020efaa38843775c1774e,2023,6,16,10,80,26.9,86,42.6,260,Amber,CLK
664020efaa38843775c1774f,2023,6,17,12,70,26.8,89,55.9,215,Red,CLK
664020efaa38843775c17750,2023,6,18,13.3,140,29.2,79,8.8,90,Amber,CLK
664020efaa38843775c17751,2023,6,19,17.3,200,30.1,75,0.3,0,Green,CLK
664020efaa38843775c17752,2023,6,20,17.5,200,30.7,72,2.4,0,Green,CLK
664020efaa38843775c17753,2023,6,21,16.7,220,30.9,71,0.1,0,Green,CLK
664020efaa38843775c17754,2023,6,22,16.2,210,31,69,Trace,0,Green,CLK
664020efaa38843775c17755,2023,6,23,14.9,200,30.1,74,6.9,0,Green,CLK
664020efaa38843775c17756,2023,6,24,12.7,190,29.3,78,48.5,0,Green,CLK
664020efaa38843775c17757,2023,6,25,12.8,140,29.4,78,14.3,0,Green,CLK
664020efaa38843775c17758,2023,6,26,11.8,80,30.2,72,Trace,0,Green,CLK
664020efaa38843775c17759,2023,6,27,15.5,100,30.5,72,0,0,Green,CLK
664020efaa38843775c1775a,2023,6,28,13.5,100,30,74,Trace,0,Green,CLK
664020efaa38843775c1775b,2023,6,29,11.3,150,30.4,72,Trace,0,Green,CLK
664020efaa38843775c1775c,2023,6,30,10.7,210,30.4,75,13.7,0,Green,CLK
664020efaa38843775c1775d,2023,7,1,9.6,60,28.9,80,32.9,0,Green,CLK
664020efaa38843775c1775e,2023,7,2,9.3,240,27.6,85,18.6,0,Green,CLK
664020efaa38843775c1775f,2023,7,3,10.7,200,29.4,77,4.7,0,Green,CLK
664020efaa38843775c17760,2023,7,4,13.3,210,29.3,78,13.6,0,Green,CLK
664020efaa38843775c17761,2023,7,5,17.9,210,30.7,71,Trace,0,Green,CLK
664020efaa38843775c17762,2023,7,6,17.8,210,30.4,71,1.5,0,Green,CLK
664020efaa38843775c17763,2023,7,7,18.2,200,30.7,69,Trace,0,Green,CLK
664020efaa38843775c17764,2023,7,8,14.6,230,30.8,68,Trace,0,Green,CLK
664020efaa38843775c17765,2023,7,9,14.7,210,31.1,68,Trace,0,Green,CLK
664020efaa38843775c17766,2023,7,10,14.5,230,31.1,67,1.7,0,Green,CLK
664020efaa38843775c17767,2023,7,11,15.3,230,31,70,Trace,0,Green,CLK
664020efaa38843775c17768,2023,7,12,13.2,150,30.8,69,Trace,0,Green,CLK
664020efaa38843775c17769,2023,7,13,10.5,150,30.8,66,0,0,Green,CLK
664020efaa38843775c1776a,2023,7,14,9.8,260,31.7,63,0,0,Green,CLK
664020efaa38843775c1776b,2023,7,15,12.1,260,31.1,69,16.8,0,Green,CLK
664020efaa38843775c1776c,2023,7,16,18.1,60,29.2,75,17.8,0,Green,CLK
664020efaa38843775c1776d,2023,7,17,38.2,100,28.8,79,44.9,100,Amber,CLK
664020efaa38843775c1776e,2023,7,18,23.6,120,29.9,76,5.6,0,Green,CLK
664020efaa38843775c1776f,2023,7,19,14.9,100,29.3,79,13.4,0,Green,CLK
664020efaa38843775c17770,2023,7,20,10.5,150,30,72,2.4,0,Green,CLK
664020efaa38843775c17771,2023,7,21,10.3,250,30.3,69,0,0,Green,CLK
664020efaa38843775c17772,2023,7,22,11.7,150,30.5,70,0,0,Green,CLK
664020efaa38843775c17773,2023,7,23,10.5,150,30.3,73,2.7,0,Green,CLK
664020efaa38843775c17774,2023,7,24,10.9,150,30.5,72,0,0,Green,CLK
664020efaa38843775c17775,2023,7,25,10.8,240,31.1,66,0,0,Green,CLK
664020efaa38843775c17776,2023,7,26,10.7,230,33.1,62,0,0,Green,CLK
664020efaa38843775c17777,2023,7,27,13.3,310,32.7,63,6.6,0,Green,CLK
664020efaa38843775c17778,2023,7,28,12,230,32.5,63,0,0,Green,CLK
664020efaa38843775c17779,2023,7,29,12.9,210,29.8,79,86.3,255,Red,CLK
664020efaa38843775c1777a,2023,7,30,11.7,90,29.4,80,15.3,0,Green,CLK
664020efaa38843775c1777b,2023,7,31,16.8,100,29.9,74,8.5,140,Amber,CLK
664020efaa38843775c1777c,2023,8,1,10.7,160,29.4,74,2.3,0,Green,CLK
664020efaa38843775c1777d,2023,8,2,10,40,30,68,0,0,Green,CLK
664020efaa38843775c1777e,2023,8,3,10.7,150,30.6,68,0,0,Green,CLK
664020efaa38843775c1777f,2023,8,4,17.4,220,31,72,1.7,0,Green,CLK
664020efaa38843775c17780,2023,8,5,19.5,230,31,72,0.3,0,Green,CLK
664020efaa38843775c17781,2023,8,6,18.3,220,30.7,72,4.7,0,Green,CLK
664020efaa38843775c17782,2023,8,7,13.3,230,30.5,72,4,0,Green,CLK
664020efaa38843775c17783,2023,8,8,12.3,230,30.7,69,Trace,0,Green,CLK
664020efaa38843775c17784,2023,8,9,14.7,220,30.8,70,Trace,0,Green,CLK
664020efaa38843775c17785,2023,8,10,9.9,230,29.5,79,2.1,0,Green,CLK
664020efaa38843775c17786,2023,8,11,13.9,230,28.3,81,23.4,120,Amber,CLK
664020efaa38843775c17787,2023,8,12,12.6,240,29.5,75,0.6,0,Green,CLK
664020efaa38843775c17788,2023,8,13,13.4,210,29.4,75,14.8,70,Amber,CLK
664020efaa38843775c17789,2023,8,14,11.2,210,29.8,77,7,0,Green,CLK
664020efaa38843775c1778a,2023,8,15,10.2,220,30.4,75,6.3,0,Green,CLK
664020efaa38843775c1778b,2023,8,16,14.9,220,31.2,72,0,0,Green,CLK
664020efaa38843775c1778c,2023,8,17,14.4,230,30.5,76,Trace,0,Green,CLK
664020efaa38843775c1778d,2023,8,18,11.8,230,29.7,82,21.8,150,Amber,CLK
664020efaa38843775c1778e,2023,8,19,9,60,29.1,80,13.4,104,Amber,CLK
